appno,yr,mth,abattoir_id
8073,2022,11,458
8073,2022,12,458
8073,2023,1,458
8073,2023,2,458
8073,2023,3,458
8101,2018,1,339
8101,2018,2,339
8101,2018,3,339
8101,2018,4,339
8101,2018,5,339
8101,2018,6,339
8101,2018,7,339
8101,2018,8,339
8101,2018,9,339
8101,2018,10,339
8101,2018,11,339
8101,2018,12,339
8101,2019,1,339
8101,2019,2,339
8101,2019,3,339
8101,2019,4,339
8101,2019,5,339
8101,2019,6,339
8101,2019,7,339
8101,2019,8,339
8101,2019,9,339
8101,2019,10,339
8101,2019,11,339
8101,2019,12,339
8101,2020,1,339
8101,2020,2,339
8101,2020,3,339
8101,2020,4,339
8101,2020,5,339
8101,2020,6,339
8101,2020,7,339
8101,2020,8,339
8101,2020,9,339
8101,2020,10,339
8101,2020,11,339
8101,2020,12,339
8101,2021,1,339
8101,2021,2,339
8101,2021,3,339
8101,2021,4,339
8101,2021,5,339
8101,2021,6,339
8101,2021,7,339
8101,2021,8,339
8101,2021,9,339
8101,2021,10,339
8101,2021,11,339
8101,2021,12,339
8101,2022,1,339
8101,2022,2,339
8101,2022,3,339
8101,2022,4,339
8101,2022,5,339
8101,2022,6,339
8101,2022,7,339
8101,2022,8,339
8101,2022,9,339
8101,2022,10,339
8101,2022,11,339
8101,2022,12,339
8101,2023,1,339
8101,2023,2,339
8101,2023,3,339
8113,2018,1,340
8113,2018,2,340
8113,2018,3,340
8113,2018,4,340
8113,2018,5,340
8113,2018,6,340
8113,2018,7,340
8113,2018,8,340
8113,2018,9,340
8113,2018,10,340
8113,2018,11,340
8113,2018,12,340
8113,2019,1,340
8113,2019,2,340
8113,2019,3,340
8113,2019,4,340
8113,2019,5,340
8113,2019,6,340
8113,2019,7,340
8113,2019,8,340
8113,2019,9,340
8113,2019,10,340
8113,2019,11,340
8113,2019,12,340
8113,2020,1,340
8113,2020,2,340
8113,2020,3,340
8113,2020,4,340
8113,2020,5,340
8113,2020,6,340
8113,2020,7,340
8113,2020,8,340
8113,2020,9,340
8113,2020,10,340
8113,2020,11,340
8113,2020,12,340
8113,2021,1,340
8113,2021,2,340
8113,2021,3,340
8113,2021,4,340
8113,2021,5,340
8113,2021,6,340
8113,2021,7,340
8113,2021,8,340
8113,2021,9,340
8113,2021,10,340
8113,2021,11,340
8113,2021,12,340
8113,2022,1,340
8113,2022,2,340
8113,2022,3,340
8113,2022,4,340
8113,2022,5,340
8113,2022,6,340
8113,2022,7,340
8113,2022,8,340
8113,2022,9,340
8113,2022,10,340
8113,2022,11,340
8113,2022,12,340
8113,2023,1,340
8113,2023,2,340
8113,2023,3,340
8115,2018,1,341
8115,2018,2,341
8115,2018,3,341
8115,2018,4,341
8115,2018,5,341
8115,2018,6,341
8115,2018,7,341
8115,2018,8,341
8115,2018,9,341
8115,2018,10,341
8115,2018,11,341
8115,2018,12,341
8115,2019,1,341
8115,2019,2,341
8115,2019,3,341
8115,2019,4,341
8115,2019,5,341
8115,2019,6,341
8115,2019,7,341
8115,2019,8,341
8115,2019,9,341
8115,2019,10,341
8115,2019,11,341
8115,2019,12,341
8115,2020,1,341
8115,2020,2,341
8115,2020,3,341
8115,2020,4,341
8115,2020,5,341
8115,2020,6,341
8115,2020,7,341
8115,2020,8,341
8115,2020,9,341
8115,2020,10,341
8115,2020,11,341
8115,2020,12,341
8115,2021,1,341
8115,2021,2,341
8115,2021,3,341
8115,2021,4,341
8115,2021,5,341
8115,2021,6,341
8115,2021,7,341
8115,2021,8,341
8115,2021,9,341
8115,2021,10,341
8115,2021,11,341
8115,2021,12,341
8115,2022,1,341
8115,2022,2,341
8115,2022,3,341
8115,2022,4,341
8115,2022,5,341
8115,2022,6,341
8115,2022,7,341
8115,2022,8,341
8115,2022,9,341
8115,2022,10,341
8115,2022,11,341
8115,2022,12,341
8115,2023,1,341
8115,2023,2,341
8115,2023,3,341
8117,2018,1,342
8117,2018,2,342
8117,2018,3,342
8117,2018,4,342
8117,2018,5,342
8117,2018,6,342
8117,2018,7,342
8117,2018,8,342
8117,2018,9,342
8117,2018,10,342
8117,2018,11,342
8117,2018,12,342
8117,2019,1,342
8117,2019,2,342
8117,2019,3,342
8117,2019,4,342
8117,2019,5,342
8117,2019,6,342
8117,2019,7,342
8117,2019,8,342
8117,2019,9,342
8117,2019,10,342
8117,2019,11,342
8117,2019,12,342
8117,2020,1,342
8117,2020,2,342
8117,2020,3,342
8117,2020,4,342
8117,2020,5,342
8117,2020,6,342
8117,2020,7,342
8117,2020,8,342
8117,2020,9,342
8117,2020,10,342
8117,2020,11,342
8117,2020,12,342
8117,2021,1,342
8117,2021,2,342
8117,2021,3,342
8117,2021,4,342
8117,2021,5,342
8117,2021,6,342
8117,2021,7,342
8117,2021,8,342
8117,2021,9,342
8117,2021,10,342
8117,2021,11,342
8117,2021,12,342
8117,2022,1,342
8117,2022,2,342
8117,2022,3,342
8117,2022,4,342
8117,2022,5,342
8117,2022,6,342
8117,2022,7,342
8117,2022,8,342
8117,2022,9,342
8117,2022,10,342
8117,2022,11,342
8117,2022,12,342
8117,2023,1,342
8117,2023,2,342
8117,2023,3,342
8119,2018,1,343
8119,2018,2,343
8119,2018,3,343
8119,2018,4,343
8119,2018,5,343
8119,2018,6,343
8119,2018,7,343
8119,2018,8,343
8119,2018,9,343
8119,2018,10,343
8119,2018,11,343
8119,2018,12,343
8119,2019,1,343
8119,2019,2,343
8119,2019,3,343
8119,2019,4,343
8119,2019,5,343
8119,2019,6,343
8119,2019,7,343
8119,2019,8,343
8119,2019,9,343
8119,2019,10,343
8119,2019,11,343
8119,2019,12,343
8119,2020,1,343
8119,2020,2,343
8119,2020,3,343
8119,2020,4,343
8119,2020,5,343
8119,2020,6,343
8119,2020,7,343
8119,2020,8,343
8119,2020,9,343
8119,2020,10,343
8119,2020,11,343
8119,2020,12,343
8119,2021,1,343
8119,2021,2,343
8119,2021,3,343
8119,2021,4,343
8119,2021,5,343
8119,2021,6,343
8119,2021,7,343
8119,2021,8,343
8119,2021,9,343
8119,2021,10,343
8119,2021,11,343
8119,2021,12,343
8119,2022,1,343
8119,2022,2,343
8119,2022,3,343
8119,2022,4,343
8119,2022,5,343
8119,2022,6,343
8119,2022,7,343
8119,2022,8,343
8119,2022,9,343
8119,2022,10,343
8119,2022,11,343
8119,2022,12,343
8119,2023,1,343
8119,2023,2,343
8119,2023,3,343
8122,2018,1,344
8122,2018,2,344
8122,2018,3,344
8122,2018,4,344
8122,2018,5,344
8122,2018,6,344
8122,2018,7,344
8122,2018,8,344
8122,2018,9,344
8122,2018,10,344
8122,2018,11,344
8122,2018,12,344
8122,2019,1,344
8122,2019,2,344
8122,2019,3,344
8122,2019,4,344
8122,2019,5,344
8122,2019,6,344
8122,2019,7,344
8122,2019,8,344
8122,2019,9,344
8122,2019,10,344
8122,2019,11,344
8122,2019,12,344
8122,2020,1,344
8122,2020,2,344
8122,2020,3,344
8122,2020,4,344
8122,2020,5,344
8122,2020,6,344
8122,2020,7,344
8122,2020,8,344
8122,2020,9,344
8122,2020,10,344
8122,2020,11,344
8122,2020,12,344
8122,2021,1,344
8145,2018,1,345
8145,2018,2,345
8145,2018,3,345
8145,2018,4,345
8145,2018,5,345
8145,2018,6,345
8145,2018,7,345
8145,2018,8,345
8145,2018,9,345
8145,2018,10,345
8145,2018,11,345
8145,2018,12,345
8145,2019,1,345
8145,2019,2,345
8145,2019,3,345
8145,2019,4,345
8145,2019,5,345
8145,2019,6,345
8145,2019,7,345
8145,2019,8,345
8145,2019,9,345
8145,2019,10,345
8145,2019,11,345
8145,2019,12,345
8145,2020,1,345
8145,2020,2,345
8145,2020,3,345
8145,2020,4,345
8145,2020,5,345
8145,2020,6,345
8145,2020,7,345
8145,2020,8,345
8145,2020,9,345
8145,2020,10,345
8145,2020,11,345
8145,2020,12,345
8145,2021,1,345
8145,2021,2,345
8145,2021,3,345
8145,2021,4,345
8145,2021,5,345
8145,2021,6,345
8145,2021,7,345
8145,2021,8,345
8145,2021,9,345
8145,2021,10,345
8145,2021,11,345
8145,2021,12,345
8145,2022,1,345
8145,2022,2,345
8145,2022,3,345
8145,2022,4,345
8145,2022,5,345
8145,2022,6,345
8145,2022,7,345
8145,2022,8,345
8145,2022,9,345
8145,2022,10,345
8145,2022,11,345
8145,2022,12,345
8145,2023,1,345
8145,2023,2,345
8145,2023,3,345
8149,2018,1,346
8149,2018,2,346
8149,2018,3,346
8149,2018,4,346
8149,2018,5,346
8149,2018,6,346
8149,2018,7,346
8149,2018,8,346
8149,2018,10,346
8149,2018,11,346
8149,2018,12,346
8149,2019,1,346
8149,2019,2,346
8149,2019,3,346
8149,2019,4,346
8149,2019,5,346
8149,2019,6,346
8149,2019,7,346
8149,2019,8,346
8149,2019,9,346
8149,2019,10,346
8149,2019,11,346
8149,2019,12,346
8149,2020,1,346
8149,2020,2,346
8149,2020,3,346
8149,2020,4,346
8149,2020,5,346
8149,2020,6,346
8149,2020,7,346
8149,2020,8,346
8149,2020,9,346
8149,2020,10,346
8149,2020,11,346
8149,2020,12,346
8149,2021,1,346
8149,2021,2,346
8149,2021,3,346
8165,2018,1,347
8165,2018,2,347
8165,2018,3,347
8165,2018,4,347
8165,2018,5,347
8165,2018,6,347
8165,2018,7,347
8165,2018,8,347
8165,2018,9,347
8165,2018,10,347
8165,2018,11,347
8165,2018,12,347
8165,2019,1,347
8165,2019,2,347
8165,2019,3,347
8165,2019,4,347
8165,2019,5,347
8165,2019,6,347
8165,2019,7,347
8165,2019,8,347
8165,2019,9,347
8165,2019,10,347
8165,2019,11,347
8165,2019,12,347
8165,2020,1,347
8165,2020,2,347
8165,2020,3,347
8165,2020,4,347
8165,2020,5,347
8165,2020,6,347
8165,2020,7,347
8165,2020,8,347
8165,2020,9,347
8165,2020,10,347
8165,2020,11,347
8165,2020,12,347
8165,2021,1,347
8165,2021,2,347
8165,2021,3,347
8165,2021,4,347
8165,2021,5,347
8165,2021,6,347
8165,2021,7,347
8165,2021,8,347
8165,2021,9,347
8165,2021,10,347
8165,2021,11,347
8165,2021,12,347
8165,2022,1,347
8165,2022,2,347
8165,2022,3,347
8165,2022,4,347
8165,2022,5,347
8165,2022,6,347
8165,2022,7,347
8165,2022,8,347
8165,2022,9,347
8165,2022,10,347
8165,2022,11,347
8165,2022,12,347
8165,2023,1,347
8165,2023,2,347
8165,2023,3,347
8184,2018,1,348
8184,2018,2,348
8184,2018,3,348
8184,2018,4,348
8184,2018,5,348
8184,2018,6,348
8184,2018,7,348
8184,2018,8,348
8184,2018,9,348
8184,2018,10,348
8184,2018,11,348
8184,2018,12,348
8184,2019,1,348
8184,2019,2,348
8184,2019,3,348
8184,2019,4,348
8184,2019,5,348
8184,2019,6,348
8184,2019,7,348
8184,2019,8,348
8184,2019,9,348
8184,2019,10,348
8184,2019,11,348
8184,2019,12,348
8184,2020,1,348
8184,2020,2,348
8184,2020,3,348
8184,2020,4,348
8184,2020,5,348
8184,2020,6,348
8184,2020,7,348
8184,2020,8,348
8184,2020,9,348
8184,2020,10,348
8184,2020,11,348
8184,2020,12,348
8184,2021,1,348
8184,2021,2,348
8184,2021,3,348
8184,2021,4,348
8184,2021,5,348
8184,2021,6,348
8184,2021,7,348
8184,2021,8,348
8184,2021,9,348
8184,2021,10,348
8184,2021,11,348
8184,2021,12,348
8184,2022,1,348
8184,2022,2,348
8184,2022,3,348
8184,2022,4,348
8184,2022,5,348
8184,2022,6,348
8184,2022,7,348
8184,2022,8,348
8184,2022,9,348
8184,2022,10,348
8184,2022,11,348
8184,2022,12,348
8184,2023,1,348
8184,2023,2,348
8184,2023,3,348
8189,2018,1,349
8189,2018,2,349
8189,2018,3,349
8189,2018,4,349
8189,2018,5,349
8189,2018,6,349
8189,2018,7,349
8189,2018,8,349
8189,2018,9,349
8189,2018,10,349
8189,2018,11,349
8189,2018,12,349
8189,2019,1,349
8189,2019,2,349
8189,2019,3,349
8189,2019,4,349
8189,2019,5,349
8189,2019,6,349
8189,2019,7,349
8189,2019,8,349
8189,2019,9,349
8189,2019,10,349
8189,2019,11,349
8191,2018,1,350
8191,2018,2,350
8191,2018,3,350
8191,2018,4,350
8191,2018,5,350
8191,2018,6,350
8191,2018,7,350
8191,2018,8,350
8191,2018,9,350
8191,2018,10,350
8191,2018,11,350
8191,2018,12,350
8191,2019,1,350
8191,2019,2,350
8191,2019,3,350
8191,2019,4,350
8191,2019,5,350
8191,2019,6,350
8191,2019,7,350
8191,2019,8,350
8191,2019,9,350
8191,2019,10,350
8191,2019,11,350
8191,2019,12,350
8191,2020,1,350
8191,2020,2,350
8191,2020,3,350
8191,2020,4,350
8191,2020,5,350
8191,2020,6,350
8191,2020,7,350
8191,2020,8,350
8191,2020,9,350
8191,2020,10,350
8191,2020,11,350
8191,2020,12,350
8191,2021,1,350
8191,2021,2,350
8191,2021,3,350
8191,2021,4,350
8191,2021,5,350
8191,2021,6,350
8191,2021,7,350
8191,2021,8,350
8191,2021,9,350
8191,2021,10,350
8191,2021,11,350
8191,2021,12,350
8191,2022,1,350
8191,2022,2,350
8191,2022,3,350
8191,2022,4,350
8191,2022,5,350
8191,2022,6,350
8191,2022,7,350
8191,2022,8,350
8191,2022,9,350
8191,2022,10,350
8191,2022,11,350
8191,2022,12,350
8191,2023,1,350
8191,2023,2,350
8191,2023,3,350
8193,2018,1,351
8193,2018,2,351
8193,2018,3,351
8193,2018,4,351
8193,2018,5,351
8193,2018,6,351
8193,2018,7,351
8193,2018,8,351
8193,2018,9,351
8193,2018,10,351
8193,2018,11,351
8193,2018,12,351
8193,2019,1,351
8193,2019,2,351
8193,2019,3,351
8193,2019,4,351
8193,2019,5,351
8193,2019,6,351
8193,2019,7,351
8193,2019,8,351
8193,2019,9,351
8193,2019,10,351
8193,2019,11,351
8193,2019,12,351
8193,2020,1,351
8193,2020,2,351
8193,2020,3,351
8193,2020,4,351
8193,2020,5,351
8193,2020,6,351
8193,2020,7,351
8193,2020,8,351
8193,2020,9,351
8193,2020,10,351
8193,2020,11,351
8193,2020,12,351
8193,2021,1,351
8193,2021,2,351
8193,2021,3,351
8193,2021,4,351
8193,2021,5,351
8193,2021,6,351
8193,2021,7,351
8193,2021,8,351
8193,2021,9,351
8193,2021,10,351
8193,2021,11,351
8193,2021,12,351
8193,2022,1,351
8193,2022,2,351
8193,2022,3,351
8193,2022,4,351
8193,2022,5,351
8193,2022,6,351
8193,2022,7,351
8193,2022,8,351
8193,2022,9,351
8193,2022,10,351
8193,2022,11,351
8193,2022,12,351
8193,2023,1,351
8193,2023,2,351
8193,2023,3,351
8201,2018,1,352
8201,2018,2,352
8201,2018,3,352
8201,2018,4,352
8201,2018,5,352
8201,2018,6,352
8201,2018,7,352
8201,2018,8,352
8201,2018,9,352
8201,2018,10,352
8201,2018,11,352
8201,2018,12,352
8201,2019,1,352
8201,2019,2,352
8201,2019,3,352
8201,2019,4,352
8201,2019,5,352
8201,2019,6,352
8201,2019,7,352
8201,2019,8,352
8201,2019,9,352
8201,2019,10,352
8201,2019,11,352
8201,2019,12,352
8201,2020,1,352
8201,2020,2,352
8201,2020,3,352
8201,2020,4,352
8201,2020,5,352
8201,2020,6,352
8201,2020,7,352
8201,2020,8,352
8201,2020,9,352
8201,2020,10,352
8201,2020,11,352
8201,2020,12,352
8201,2021,1,352
8201,2021,2,352
8201,2021,3,352
8201,2021,4,352
8201,2021,5,352
8201,2021,6,352
8201,2021,7,352
8201,2021,8,352
8201,2021,9,352
8201,2021,10,352
8201,2021,11,352
8201,2021,12,352
8201,2022,1,352
8201,2022,2,352
8201,2022,3,352
8201,2022,4,352
8201,2022,5,352
8201,2022,6,352
8201,2022,7,352
8201,2022,8,352
8201,2022,9,352
8201,2022,10,352
8201,2022,11,352
8201,2022,12,352
8201,2023,1,352
8201,2023,2,352
8201,2023,3,352
8207,2018,1,353
8207,2018,2,353
8207,2018,3,353
8207,2018,4,353
8207,2018,5,353
8207,2018,6,353
8207,2018,7,353
8207,2018,8,353
8207,2018,9,353
8207,2018,10,353
8207,2018,11,353
8207,2018,12,353
8207,2019,1,353
8207,2019,2,353
8207,2019,3,353
8207,2019,4,353
8207,2019,5,353
8207,2019,6,353
8207,2019,7,353
8207,2019,8,353
8207,2019,9,353
8207,2019,10,353
8207,2019,11,353
8207,2019,12,353
8207,2020,1,353
8207,2020,2,353
8207,2020,3,353
8207,2020,4,353
8207,2020,5,353
8207,2020,6,353
8207,2020,7,353
8207,2020,8,353
8207,2020,9,353
8207,2020,10,353
8207,2020,11,353
8207,2020,12,353
8207,2021,1,353
8207,2021,2,353
8207,2021,3,353
8207,2021,4,353
8207,2021,5,353
8207,2021,6,353
8207,2021,7,353
8207,2021,8,353
8207,2021,9,353
8207,2021,10,353
8207,2021,11,353
8207,2021,12,353
8207,2022,1,353
8207,2022,2,353
8207,2022,3,353
8207,2022,4,353
8207,2022,5,353
8207,2022,6,353
8207,2022,7,353
8207,2022,8,353
8207,2022,9,353
8207,2022,10,353
8207,2022,11,353
8207,2022,12,353
8207,2023,1,353
8207,2023,2,353
8207,2023,3,353
8216,2018,1,354
8216,2018,2,354
8216,2018,3,354
8216,2018,4,354
8216,2018,5,354
8216,2018,6,354
8216,2018,7,354
8216,2018,8,354
8216,2018,9,354
8216,2018,10,354
8216,2018,11,354
8216,2018,12,354
8216,2019,1,354
8216,2019,2,354
8216,2019,3,354
8216,2019,4,354
8216,2019,5,354
8216,2019,6,354
8216,2019,7,354
8216,2019,8,354
8216,2019,9,354
8216,2019,10,354
8216,2019,11,354
8216,2019,12,354
8216,2020,1,354
8216,2020,2,354
8216,2020,3,354
8216,2020,4,354
8216,2020,5,354
8216,2020,6,354
8216,2020,7,354
8216,2020,8,354
8216,2020,9,354
8216,2020,10,354
8216,2020,11,354
8216,2020,12,354
8216,2021,1,354
8216,2021,2,354
8216,2021,3,354
8216,2021,4,354
8216,2021,5,354
8216,2021,6,354
8216,2021,7,354
8216,2021,8,354
8216,2021,9,354
8216,2021,10,354
8216,2021,11,354
8216,2021,12,354
8216,2022,1,354
8216,2022,2,354
8216,2022,3,354
8216,2022,4,354
8216,2022,5,354
8216,2022,6,354
8216,2022,7,354
8216,2022,8,354
8216,2022,9,354
8216,2022,10,354
8216,2022,11,354
8216,2022,12,354
8216,2023,1,354
8216,2023,2,354
8216,2023,3,354
8217,2018,1,355
8217,2018,2,355
8217,2018,3,355
8217,2018,4,355
8217,2018,5,355
8217,2018,6,355
8217,2018,7,355
8217,2018,8,355
8217,2018,9,355
8217,2018,10,355
8217,2018,11,355
8217,2018,12,355
8217,2019,1,355
8217,2019,2,355
8217,2019,3,355
8217,2019,4,355
8217,2019,5,355
8217,2019,6,355
8217,2019,7,355
8217,2019,8,355
8217,2019,9,355
8217,2019,10,355
8217,2019,12,355
8217,2020,1,355
8217,2020,2,355
8217,2020,3,355
8217,2020,4,355
8217,2020,5,355
8217,2020,9,355
8217,2020,10,355
8217,2020,11,355
8229,2018,1,356
8229,2018,2,356
8229,2018,3,356
8229,2018,4,356
8229,2018,5,356
8229,2018,6,356
8229,2018,7,356
8229,2018,8,356
8229,2018,9,356
8229,2018,10,356
8229,2018,11,356
8229,2018,12,356
8229,2019,1,356
8229,2019,2,356
8229,2019,3,356
8229,2019,4,356
8229,2019,5,356
8229,2019,6,356
8229,2019,7,356
8229,2019,8,356
8229,2019,9,356
8229,2019,10,356
8229,2019,11,356
8229,2019,12,356
8229,2020,1,356
8229,2020,2,356
8229,2020,3,356
8229,2020,4,356
8229,2020,5,356
8229,2020,6,356
8229,2020,7,356
8229,2020,8,356
8229,2020,9,356
8229,2020,10,356
8229,2020,11,356
8229,2020,12,356
8229,2021,1,356
8229,2021,2,356
8229,2021,3,356
8229,2021,4,356
8229,2021,5,356
8229,2021,6,356
8229,2021,7,356
8229,2021,8,356
8229,2021,9,356
8229,2021,10,356
8229,2021,11,356
8229,2021,12,356
8229,2022,1,356
8229,2022,2,356
8229,2022,3,356
8229,2022,4,356
8229,2022,5,356
8229,2022,6,356
8229,2022,7,356
8229,2022,8,356
8229,2022,9,356
8229,2022,10,356
8229,2022,11,356
8229,2022,12,356
8229,2023,1,356
8229,2023,2,356
8229,2023,3,356
8231,2018,1,357
8231,2018,2,357
8231,2018,3,357
8231,2018,4,357
8231,2018,5,357
8231,2018,6,357
8231,2018,7,357
8231,2018,8,357
8231,2018,9,357
8231,2018,10,357
8231,2018,11,357
8231,2018,12,357
8231,2019,1,357
8231,2019,2,357
8231,2019,3,357
8231,2019,4,357
8231,2019,5,357
8231,2019,6,357
8231,2019,7,357
8231,2019,8,357
8231,2019,9,357
8231,2019,10,357
8231,2019,11,357
8231,2019,12,357
8231,2020,1,357
8231,2020,2,357
8231,2020,3,357
8231,2020,4,357
8231,2020,5,357
8231,2020,6,357
8231,2020,7,357
8231,2020,8,357
8231,2020,9,357
8231,2020,10,357
8231,2020,11,357
8231,2020,12,357
8231,2021,1,357
8231,2021,2,357
8231,2021,3,357
8231,2021,4,357
8231,2021,5,357
8231,2021,6,357
8231,2021,7,357
8231,2021,8,357
8231,2021,9,357
8231,2021,10,357
8231,2021,11,357
8231,2021,12,357
8231,2022,1,357
8231,2022,2,357
8231,2022,3,357
8231,2022,4,357
8231,2022,5,357
8231,2022,6,357
8231,2022,7,357
8231,2022,8,357
8231,2022,9,357
8231,2022,10,357
8231,2022,11,357
8231,2022,12,357
8231,2023,1,357
8231,2023,2,357
8231,2023,3,357
8241,2018,1,358
8241,2018,2,358
8241,2018,3,358
8241,2018,4,358
8241,2018,5,358
8241,2018,6,358
8241,2018,7,358
8241,2018,8,358
8241,2018,9,358
8241,2018,10,358
8241,2018,11,358
8241,2018,12,358
8241,2019,1,358
8241,2019,2,358
8241,2019,3,358
8241,2019,4,358
8241,2019,5,358
8241,2019,6,358
8241,2019,7,358
8241,2019,8,358
8241,2019,9,358
8241,2019,10,358
8241,2019,11,358
8241,2019,12,358
8241,2020,1,358
8241,2020,2,358
8241,2020,3,358
8241,2020,4,358
8241,2020,5,358
8241,2020,6,358
8241,2020,7,358
8241,2020,8,358
8241,2020,9,358
8241,2020,10,358
8241,2020,11,358
8241,2020,12,358
8241,2021,1,358
8241,2021,2,358
8241,2021,3,358
8241,2021,4,358
8241,2021,5,358
8241,2021,6,358
8241,2021,7,358
8241,2021,8,358
8241,2021,9,358
8241,2021,10,358
8241,2021,11,358
8241,2021,12,358
8241,2022,1,358
8241,2022,2,358
8241,2022,3,358
8241,2022,4,358
8241,2022,5,358
8241,2022,6,358
8241,2022,7,358
8241,2022,8,358
8241,2022,9,358
8241,2022,10,358
8241,2022,11,358
8241,2022,12,358
8241,2023,1,358
8241,2023,2,358
8241,2023,3,358
8249,2018,1,359
8249,2018,2,359
8249,2018,3,359
8249,2018,4,359
8249,2018,5,359
8249,2018,6,359
8249,2018,7,359
8249,2018,8,359
8249,2018,9,359
8249,2018,10,359
8249,2018,11,359
8249,2018,12,359
8249,2019,1,359
8249,2019,2,359
8249,2019,3,359
8249,2019,4,359
8249,2019,5,359
8249,2019,6,359
8249,2019,7,359
8249,2019,8,359
8249,2019,9,359
8249,2019,10,359
8249,2019,11,359
8249,2019,12,359
8249,2020,1,359
8249,2020,2,359
8249,2020,3,359
8249,2020,4,359
8249,2020,5,359
8249,2020,6,359
8249,2020,7,359
8249,2020,8,359
8249,2020,9,359
8249,2020,10,359
8249,2020,11,359
8249,2020,12,359
8249,2021,1,359
8249,2021,2,359
8249,2021,3,359
8249,2021,4,359
8249,2021,5,359
8249,2021,6,359
8249,2021,7,359
8249,2021,8,359
8249,2021,9,359
8249,2021,10,359
8249,2021,11,359
8249,2021,12,359
8249,2022,1,359
8249,2022,2,359
8249,2022,3,359
8249,2022,4,359
8249,2022,5,359
8249,2022,6,359
8249,2022,7,359
8249,2022,8,359
8249,2022,9,359
8249,2022,10,359
8249,2022,11,359
8249,2022,12,359
8249,2023,1,359
8249,2023,2,359
8249,2023,3,359
8250,2018,1,360
8250,2018,2,360
8250,2018,3,360
8250,2018,4,360
8250,2018,5,360
8250,2018,6,360
8250,2018,7,360
8250,2018,8,360
8250,2018,9,360
8250,2018,10,360
8250,2018,11,360
8250,2018,12,360
8250,2019,1,360
8250,2019,2,360
8250,2019,3,360
8250,2019,4,360
8250,2019,5,360
8250,2019,6,360
8250,2019,7,360
8250,2019,8,360
8250,2019,9,360
8250,2019,10,360
8250,2019,11,360
8250,2019,12,360
8250,2020,1,360
8250,2020,2,360
8250,2020,3,360
8250,2020,4,360
8250,2020,5,360
8250,2020,6,360
8250,2020,7,360
8250,2020,8,360
8250,2020,9,360
8250,2020,10,360
8250,2020,11,360
8250,2020,12,360
8250,2021,1,360
8250,2021,2,360
8250,2021,3,360
8250,2021,4,360
8250,2021,5,360
8250,2021,6,360
8250,2021,7,360
8250,2021,8,360
8250,2021,9,360
8250,2021,10,360
8250,2021,11,360
8250,2021,12,360
8250,2022,1,360
8250,2022,2,360
8250,2022,3,360
8250,2022,4,360
8250,2022,5,360
8250,2022,6,360
8250,2022,7,360
8285,2018,1,361
8285,2018,2,361
8285,2018,3,361
8285,2018,4,361
8285,2018,5,361
8285,2018,6,361
8285,2018,7,361
8285,2018,8,361
8285,2018,9,361
8285,2018,10,361
8285,2018,11,361
8285,2018,12,361
8285,2019,1,361
8285,2019,2,361
8285,2019,3,361
8285,2019,4,361
8285,2019,5,361
8285,2019,6,361
8285,2019,7,361
8285,2019,8,361
8285,2019,9,361
8285,2019,10,361
8285,2019,11,361
8285,2019,12,361
8285,2020,1,361
8285,2020,2,361
8285,2020,3,361
8285,2020,4,361
8285,2020,5,361
8285,2020,6,361
8285,2020,7,361
8285,2020,8,361
8285,2020,9,361
8285,2020,10,361
8285,2020,11,361
8285,2020,12,361
8285,2021,1,361
8285,2021,2,361
8285,2021,3,361
8285,2021,4,361
8285,2021,5,361
8285,2021,6,361
8285,2021,7,361
8285,2021,8,361
8285,2021,9,361
8285,2021,10,361
8285,2021,11,361
8285,2021,12,361
8285,2022,1,361
8285,2022,2,361
8285,2022,3,361
8285,2022,4,361
8285,2022,5,361
8285,2022,6,361
8285,2022,7,361
8285,2022,8,361
8285,2022,9,361
8285,2022,10,361
8285,2022,11,361
8285,2022,12,361
8285,2023,1,361
8285,2023,2,361
8285,2023,3,361
8297,2018,1,362
8297,2018,2,362
8297,2018,3,362
8297,2018,4,362
8297,2018,5,362
8297,2018,6,362
8297,2018,7,362
8297,2018,8,362
8297,2018,9,362
8297,2018,10,362
8297,2018,11,362
8297,2018,12,362
8297,2019,1,362
8297,2019,2,362
8297,2019,3,362
8297,2019,4,362
8297,2019,5,362
8297,2019,6,362
8297,2019,7,362
8297,2019,8,362
8297,2019,9,362
8297,2019,10,362
8297,2019,11,362
8297,2019,12,362
8297,2020,1,362
8297,2020,2,362
8297,2020,3,362
8297,2020,4,362
8297,2020,5,362
8297,2020,6,362
8297,2020,7,362
8297,2020,8,362
8297,2020,9,362
8297,2020,10,362
8297,2020,11,362
8297,2020,12,362
8297,2021,1,362
8297,2021,2,362
8297,2021,3,362
8297,2021,4,362
8297,2021,5,362
8297,2021,6,362
8297,2021,7,362
8297,2021,8,362
8297,2021,9,362
8297,2021,10,362
8297,2021,11,362
8297,2021,12,362
8297,2022,1,362
8297,2022,2,362
8297,2022,3,362
8297,2022,4,362
8297,2022,5,362
8297,2022,6,362
8297,2022,7,362
8297,2022,8,362
8297,2022,9,362
8297,2022,10,362
8297,2022,11,362
8297,2022,12,362
8297,2023,1,362
8297,2023,2,362
8297,2023,3,362
8301,2018,1,363
8301,2018,2,363
8301,2018,3,363
8301,2018,4,363
8301,2018,5,363
8301,2018,6,363
8301,2018,7,363
8301,2018,8,363
8301,2018,9,363
8301,2018,10,363
8301,2018,11,363
8301,2018,12,363
